index,Season,ID,overs,BattingTeam,total_run,isWicketDelivery
20349,2009/10,419106,14,Kolkata Knight Riders,11,0
20350,2009/10,419106,15,Deccan Chargers,6,0
20351,2009/10,419106,15,Kolkata Knight Riders,11,0
20352,2009/10,419106,16,Deccan Chargers,5,1
20353,2009/10,419106,16,Kolkata Knight Riders,18,0
20354,2009/10,419106,17,Deccan Chargers,8,1
20355,2009/10,419106,17,Kolkata Knight Riders,16,0
20356,2009/10,419106,18,Deccan Chargers,4,1
20357,2009/10,419106,18,Kolkata Knight Riders,13,0
20358,2009/10,419106,19,Deccan Chargers,5,0
20359,2009/10,419106,19,Kolkata Knight Riders,11,0
20360,2009/10,419107,0,Mumbai Indians,13,0
20361,2009/10,419107,0,Rajasthan Royals,1,1
20362,2009/10,419107,1,Mumbai Indians,13,0
20363,2009/10,419107,1,Rajasthan Royals,7,0
20364,2009/10,419107,2,Mumbai Indians,10,0
20365,2009/10,419107,2,Rajasthan Royals,14,0
20366,2009/10,419107,3,Mumbai Indians,5,1
20367,2009/10,419107,3,Rajasthan Royals,12,0
20368,2009/10,419107,4,Mumbai Indians,11,0
20369,2009/10,419107,4,Rajasthan Royals,4,0
20370,2009/10,419107,5,Mumbai Indians,17,0
20371,2009/10,419107,5,Rajasthan Royals,1,1
20372,2009/10,419107,6,Mumbai Indians,6,2
20373,2009/10,419107,6,Rajasthan Royals,4,1
20374,2009/10,419107,7,Mumbai Indians,9,0
20375,2009/10,419107,7,Rajasthan Royals,15,0
20376,2009/10,419107,8,Mumbai Indians,5,0
20377,2009/10,419107,8,Rajasthan Royals,7,0
20378,2009/10,419107,9,Mumbai Indians,12,0
20379,2009/10,419107,9,Rajasthan Royals,4,1
20380,2009/10,419107,10,Mumbai Indians,10,0
20381,2009/10,419107,10,Rajasthan Royals,19,0
20382,2009/10,419107,11,Mumbai Indians,10,0
20383,2009/10,419107,11,Rajasthan Royals,26,0
20384,2009/10,419107,12,Mumbai Indians,8,0
20385,2009/10,419107,12,Rajasthan Royals,17,0
20386,2009/10,419107,13,Mumbai Indians,11,0
20387,2009/10,419107,13,Rajasthan Royals,7,0
20388,2009/10,419107,14,Mumbai Indians,19,0
20389,2009/10,419107,14,Rajasthan Royals,5,0
20390,2009/10,419107,15,Mumbai Indians,11,0
20391,2009/10,419107,15,Rajasthan Royals,11,0
20392,2009/10,419107,16,Mumbai Indians,10,1
20393,2009/10,419107,16,Rajasthan Royals,19,0
20394,2009/10,419107,17,Mumbai Indians,11,1
20395,2009/10,419107,17,Rajasthan Royals,21,1
20396,2009/10,419107,18,Mumbai Indians,9,1
20397,2009/10,419107,18,Rajasthan Royals,7,0
20398,2009/10,419107,19,Mumbai Indians,12,1
20399,2009/10,419107,19,Rajasthan Royals,7,2
20400,2009/10,419108,0,Delhi Daredevils,9,0
20401,2009/10,419108,0,Kings XI Punjab,3,0
20402,2009/10,419108,1,Delhi Daredevils,1,2
20403,2009/10,419108,1,Kings XI Punjab,9,1
20404,2009/10,419108,2,Delhi Daredevils,12,0
20405,2009/10,419108,2,Kings XI Punjab,3,0
20406,2009/10,419108,3,Delhi Daredevils,5,0
20407,2009/10,419108,3,Kings XI Punjab,18,0
20408,2009/10,419108,4,Delhi Daredevils,3,0
20409,2009/10,419108,4,Kings XI Punjab,6,0
20410,2009/10,419108,5,Delhi Daredevils,9,0
20411,2009/10,419108,5,Kings XI Punjab,5,2
20412,2009/10,419108,6,Delhi Daredevils,4,0
20413,2009/10,419108,6,Kings XI Punjab,5,1
20414,2009/10,419108,7,Delhi Daredevils,4,1
20415,2009/10,419108,7,Kings XI Punjab,6,0
20416,2009/10,419108,8,Delhi Daredevils,7,0
20417,2009/10,419108,8,Kings XI Punjab,11,0
20418,2009/10,419108,9,Delhi Daredevils,7,0
20419,2009/10,419108,9,Kings XI Punjab,10,0
20420,2009/10,419108,10,Delhi Daredevils,4,0
20421,2009/10,419108,10,Kings XI Punjab,11,0
20422,2009/10,419108,11,Delhi Daredevils,13,0
20423,2009/10,419108,11,Kings XI Punjab,4,0
20424,2009/10,419108,12,Delhi Daredevils,7,1
20425,2009/10,419108,12,Kings XI Punjab,12,0
20426,2009/10,419108,13,Delhi Daredevils,16,0
20427,2009/10,419108,13,Kings XI Punjab,7,1
20428,2009/10,419108,14,Delhi Daredevils,4,0
20429,2009/10,419108,14,Kings XI Punjab,3,1
20430,2009/10,419108,15,Delhi Daredevils,9,0
20431,2009/10,419108,15,Kings XI Punjab,1,1
20432,2009/10,419108,16,Delhi Daredevils,3,0
20433,2009/10,419108,16,Kings XI Punjab,7,1
20434,2009/10,419108,17,Delhi Daredevils,9,0
20435,2009/10,419108,17,Kings XI Punjab,5,0
20436,2009/10,419108,18,Delhi Daredevils,13,0
20437,2009/10,419108,18,Kings XI Punjab,6,1
20438,2009/10,419108,19,Delhi Daredevils,7,1
20439,2009/10,419108,19,Kings XI Punjab,10,0
20440,2009/10,419109,0,Kolkata Knight Riders,3,0
20441,2009/10,419109,0,Royal Challengers Bangalore,5,0
20442,2009/10,419109,1,Kolkata Knight Riders,9,0
20443,2009/10,419109,1,Royal Challengers Bangalore,6,0
20444,2009/10,419109,2,Kolkata Knight Riders,7,0
20445,2009/10,419109,2,Royal Challengers Bangalore,4,1
20446,2009/10,419109,3,Kolkata Knight Riders,17,0
20447,2009/10,419109,3,Royal Challengers Bangalore,1,0
20448,2009/10,419109,4,Kolkata Knight Riders,16,0
20449,2009/10,419109,4,Royal Challengers Bangalore,2,1
20450,2009/10,419109,5,Kolkata Knight Riders,9,0
20451,2009/10,419109,5,Royal Challengers Bangalore,6,1
20452,2009/10,419109,6,Kolkata Knight Riders,6,0
20453,2009/10,419109,6,Royal Challengers Bangalore,11,0
20454,2009/10,419109,7,Kolkata Knight Riders,2,0
20455,2009/10,419109,7,Royal Challengers Bangalore,9,1
20456,2009/10,419109,8,Kolkata Knight Riders,10,0
20457,2009/10,419109,8,Royal Challengers Bangalore,9,0
20458,2009/10,419109,9,Kolkata Knight Riders,6,0
20459,2009/10,419109,9,Royal Challengers Bangalore,4,0
20460,2009/10,419109,10,Kolkata Knight Riders,9,0
20461,2009/10,419109,10,Royal Challengers Bangalore,7,0
20462,2009/10,419109,11,Kolkata Knight Riders,8,1
20463,2009/10,419109,11,Royal Challengers Bangalore,9,0
20464,2009/10,419109,12,Kolkata Knight Riders,7,0
20465,2009/10,419109,12,Royal Challengers Bangalore,5,1
20466,2009/10,419109,13,Kolkata Knight Riders,3,1
20467,2009/10,419109,13,Royal Challengers Bangalore,7,0
20468,2009/10,419109,14,Kolkata Knight Riders,4,0
20469,2009/10,419109,14,Royal Challengers Bangalore,4,0
20470,2009/10,419109,15,Kolkata Knight Riders,2,0
20471,2009/10,419109,15,Royal Challengers Bangalore,8,0
20472,2009/10,419109,16,Kolkata Knight Riders,8,0
20473,2009/10,419109,16,Royal Challengers Bangalore,9,0
20474,2009/10,419109,17,Kolkata Knight Riders,7,0
20475,2009/10,419109,17,Royal Challengers Bangalore,6,2
20476,2009/10,419109,18,Kolkata Knight Riders,2,1
20477,2009/10,419109,18,Royal Challengers Bangalore,9,0
20478,2009/10,419109,19,Kolkata Knight Riders,1,0
20479,2009/10,419109,19,Royal Challengers Bangalore,14,0
20480,2009/10,419110,0,Chennai Super Kings,4,0
20481,2009/10,419110,0,Deccan Chargers,8,0
20482,2009/10,419110,1,Chennai Super Kings,8,0
20483,2009/10,419110,1,Deccan Chargers,19,0
20484,2009/10,419110,2,Chennai Super Kings,10,2
20485,2009/10,419110,2,Deccan Chargers,14,0
20486,2009/10,419110,3,Chennai Super Kings,9,0
20487,2009/10,419110,3,Deccan Chargers,6,0
20488,2009/10,419110,4,Chennai Super Kings,0,1
20489,2009/10,419110,4,Deccan Chargers,8,2
20490,2009/10,419110,5,Chennai Super Kings,3,1
20491,2009/10,419110,5,Deccan Chargers,2,0
20492,2009/10,419110,6,Chennai Super Kings,16,0
20493,2009/10,419110,6,Deccan Chargers,6,0
20494,2009/10,419110,7,Chennai Super Kings,4,0
20495,2009/10,419110,7,Deccan Chargers,3,0
20496,2009/10,419110,8,Chennai Super Kings,5,0
20497,2009/10,419110,8,Deccan Chargers,3,0
20498,2009/10,419110,9,Chennai Super Kings,11,1
20499,2009/10,419110,9,Deccan Chargers,11,0
20500,2009/10,419110,10,Chennai Super Kings,8,0
20501,2009/10,419110,10,Deccan Chargers,8,0
20502,2009/10,419110,11,Chennai Super Kings,4,0
20503,2009/10,419110,11,Deccan Chargers,11,0
20504,2009/10,419110,12,Chennai Super Kings,7,0
20505,2009/10,419110,12,Deccan Chargers,7,0
20506,2009/10,419110,13,Chennai Super Kings,10,0
20507,2009/10,419110,13,Deccan Chargers,9,0
20508,2009/10,419110,14,Chennai Super Kings,9,1
20509,2009/10,419110,14,Deccan Chargers,12,0
20510,2009/10,419110,15,Chennai Super Kings,10,1
20511,2009/10,419110,15,Deccan Chargers,12,0
20512,2009/10,419110,16,Chennai Super Kings,11,0
20513,2009/10,419110,16,Deccan Chargers,10,0
20514,2009/10,419110,17,Chennai Super Kings,8,1
20515,2009/10,419110,17,Deccan Chargers,11,1
20516,2009/10,419110,18,Chennai Super Kings,9,1
20517,2009/10,419110,18,Deccan Chargers,8,1
20518,2009/10,419110,19,Chennai Super Kings,13,0
20519,2009/10,419110,19,Deccan Chargers,22,0
20520,2009/10,419111,0,Delhi Daredevils,12,0
20521,2009/10,419111,0,Rajasthan Royals,14,0
20522,2009/10,419111,1,Delhi Daredevils,12,0
20523,2009/10,419111,1,Rajasthan Royals,1,1
20524,2009/10,419111,2,Delhi Daredevils,16,0
20525,2009/10,419111,2,Rajasthan Royals,10,0
20526,2009/10,419111,3,Delhi Daredevils,3,2
20527,2009/10,419111,3,Rajasthan Royals,6,0
20528,2009/10,419111,4,Delhi Daredevils,4,0
20529,2009/10,419111,4,Rajasthan Royals,14,1
20530,2009/10,419111,5,Delhi Daredevils,13,0
20531,2009/10,419111,5,Rajasthan Royals,2,1
20532,2009/10,419111,6,Delhi Daredevils,18,0
20533,2009/10,419111,6,Rajasthan Royals,2,0
20534,2009/10,419111,7,Delhi Daredevils,4,0
20535,2009/10,419111,7,Rajasthan Royals,1,0
20536,2009/10,419111,8,Delhi Daredevils,8,0
20537,2009/10,419111,8,Rajasthan Royals,4,1
20538,2009/10,419111,9,Delhi Daredevils,9,1
20539,2009/10,419111,9,Rajasthan Royals,3,0
20540,2009/10,419111,10,Delhi Daredevils,7,0
20541,2009/10,419111,10,Rajasthan Royals,7,0
20542,2009/10,419111,11,Delhi Daredevils,7,0
20543,2009/10,419111,11,Rajasthan Royals,9,0
20544,2009/10,419111,12,Delhi Daredevils,2,1
20545,2009/10,419111,12,Rajasthan Royals,6,0
20546,2009/10,419111,13,Delhi Daredevils,11,0
20547,2009/10,419111,13,Rajasthan Royals,5,0
20548,2009/10,419111,14,Delhi Daredevils,5,0
20549,2009/10,419111,14,Rajasthan Royals,7,0
20550,2009/10,419111,15,Delhi Daredevils,1,0
20551,2009/10,419111,15,Rajasthan Royals,17,0
20552,2009/10,419111,16,Delhi Daredevils,8,0
20553,2009/10,419111,16,Rajasthan Royals,6,1
20554,2009/10,419111,17,Delhi Daredevils,2,0
20555,2009/10,419111,17,Rajasthan Royals,7,1
20556,2009/10,419111,18,Rajasthan Royals,7,0
20557,2009/10,419111,19,Rajasthan Royals,13,0
20558,2009/10,419112,0,Kings XI Punjab,1,0
20559,2009/10,419112,0,Royal Challengers Bangalore,5,0
20560,2009/10,419112,1,Kings XI Punjab,9,0
20561,2009/10,419112,1,Royal Challengers Bangalore,5,0
20562,2009/10,419112,2,Kings XI Punjab,8,0
20563,2009/10,419112,2,Royal Challengers Bangalore,10,0
20564,2009/10,419112,3,Kings XI Punjab,8,0
20565,2009/10,419112,3,Royal Challengers Bangalore,12,0
20566,2009/10,419112,4,Kings XI Punjab,9,0
20567,2009/10,419112,4,Royal Challengers Bangalore,11,0
20568,2009/10,419112,5,Kings XI Punjab,15,0
20569,2009/10,419112,5,Royal Challengers Bangalore,18,0
20570,2009/10,419112,6,Kings XI Punjab,5,0
20571,2009/10,419112,6,Royal Challengers Bangalore,6,0
20572,2009/10,419112,7,Kings XI Punjab,5,0
20573,2009/10,419112,7,Royal Challengers Bangalore,7,0
20574,2009/10,419112,8,Kings XI Punjab,13,0
20575,2009/10,419112,8,Royal Challengers Bangalore,4,1
20576,2009/10,419112,9,Kings XI Punjab,14,0
20577,2009/10,419112,9,Royal Challengers Bangalore,11,0
20578,2009/10,419112,10,Kings XI Punjab,9,0
20579,2009/10,419112,10,Royal Challengers Bangalore,11,0
20580,2009/10,419112,11,Kings XI Punjab,8,0
20581,2009/10,419112,11,Royal Challengers Bangalore,14,0
20582,2009/10,419112,12,Kings XI Punjab,15,0
20583,2009/10,419112,12,Royal Challengers Bangalore,25,0
20584,2009/10,419112,13,Kings XI Punjab,10,0
20585,2009/10,419112,13,Royal Challengers Bangalore,4,1
20586,2009/10,419112,14,Kings XI Punjab,4,1
20587,2009/10,419112,14,Royal Challengers Bangalore,6,0
20588,2009/10,419112,15,Kings XI Punjab,9,1
20589,2009/10,419112,15,Royal Challengers Bangalore,10,0
20590,2009/10,419112,16,Kings XI Punjab,14,0
20591,2009/10,419112,16,Royal Challengers Bangalore,11,0
20592,2009/10,419112,17,Kings XI Punjab,16,0
20593,2009/10,419112,17,Royal Challengers Bangalore,23,0
20594,2009/10,419112,18,Kings XI Punjab,12,0
20595,2009/10,419112,18,Royal Challengers Bangalore,11,0
20596,2009/10,419112,19,Kings XI Punjab,19,1
20597,2009/10,419113,0,Chennai Super Kings,1,0
20598,2009/10,419113,0,Kolkata Knight Riders,0,1
20599,2009/10,419113,1,Chennai Super Kings,9,0
20600,2009/10,419113,1,Kolkata Knight Riders,10,1
20601,2009/10,419113,2,Chennai Super Kings,6,0
20602,2009/10,419113,2,Kolkata Knight Riders,7,0
20603,2009/10,419113,3,Chennai Super Kings,2,1
20604,2009/10,419113,3,Kolkata Knight Riders,12,0
20605,2009/10,419113,4,Chennai Super Kings,4,0
20606,2009/10,419113,4,Kolkata Knight Riders,5,1
20607,2009/10,419113,5,Chennai Super Kings,9,0
20608,2009/10,419113,5,Kolkata Knight Riders,11,0
20609,2009/10,419113,6,Chennai Super Kings,10,0
20610,2009/10,419113,6,Kolkata Knight Riders,4,1
20611,2009/10,419113,7,Chennai Super Kings,7,0
20612,2009/10,419113,7,Kolkata Knight Riders,5,0
20613,2009/10,419113,8,Chennai Super Kings,7,1
20614,2009/10,419113,8,Kolkata Knight Riders,7,1
20615,2009/10,419113,9,Chennai Super Kings,4,1
20616,2009/10,419113,9,Kolkata Knight Riders,6,0
20617,2009/10,419113,10,Chennai Super Kings,5,0
20618,2009/10,419113,10,Kolkata Knight Riders,4,1
20619,2009/10,419113,11,Chennai Super Kings,4,0
20620,2009/10,419113,11,Kolkata Knight Riders,7,0
20621,2009/10,419113,12,Chennai Super Kings,9,0
20622,2009/10,419113,12,Kolkata Knight Riders,4,1
20623,2009/10,419113,13,Chennai Super Kings,4,0
20624,2009/10,419113,13,Kolkata Knight Riders,2,1
20625,2009/10,419113,14,Chennai Super Kings,15,0
20626,2009/10,419113,14,Kolkata Knight Riders,6,1
20627,2009/10,419113,15,Chennai Super Kings,7,0
20628,2009/10,419113,15,Kolkata Knight Riders,7,0
20629,2009/10,419113,16,Chennai Super Kings,12,0
20630,2009/10,419113,16,Kolkata Knight Riders,3,0
20631,2009/10,419113,17,Chennai Super Kings,16,0
20632,2009/10,419113,17,Kolkata Knight Riders,3,0
20633,2009/10,419113,18,Chennai Super Kings,17,0
20634,2009/10,419113,18,Kolkata Knight Riders,6,0
20635,2009/10,419113,19,Chennai Super Kings,16,0
20636,2009/10,419113,19,Kolkata Knight Riders,0,1
20637,2009/10,419114,0,Delhi Daredevils,13,0
20638,2009/10,419114,0,Mumbai Indians,12,0
20639,2009/10,419114,1,Delhi Daredevils,12,0
20640,2009/10,419114,1,Mumbai Indians,10,0
20641,2009/10,419114,2,Delhi Daredevils,8,0
20642,2009/10,419114,2,Mumbai Indians,7,0
20643,2009/10,419114,3,Delhi Daredevils,10,1
20644,2009/10,419114,3,Mumbai Indians,17,1
20645,2009/10,419114,4,Delhi Daredevils,6,0
20646,2009/10,419114,4,Mumbai Indians,10,0
20647,2009/10,419114,5,Delhi Daredevils,7,0
20648,2009/10,419114,5,Mumbai Indians,11,0
20649,2009/10,419114,6,Delhi Daredevils,6,2
20650,2009/10,419114,6,Mumbai Indians,13,1
20651,2009/10,419114,7,Delhi Daredevils,13,0
20652,2009/10,419114,7,Mumbai Indians,8,0
20653,2009/10,419114,8,Delhi Daredevils,5,1
20654,2009/10,419114,8,Mumbai Indians,10,0
20655,2009/10,419114,9,Delhi Daredevils,4,1
20656,2009/10,419114,9,Mumbai Indians,14,0
20657,2009/10,419114,10,Delhi Daredevils,18,0
20658,2009/10,419114,10,Mumbai Indians,10,1
20659,2009/10,419114,11,Delhi Daredevils,10,1
20660,2009/10,419114,11,Mumbai Indians,3,0
20661,2009/10,419114,12,Delhi Daredevils,3,1
20662,2009/10,419114,12,Mumbai Indians,11,0
20663,2009/10,419114,13,Delhi Daredevils,2,1
20664,2009/10,419114,13,Mumbai Indians,15,0
20665,2009/10,419114,14,Delhi Daredevils,2,0
20666,2009/10,419114,14,Mumbai Indians,14,0
20667,2009/10,419114,15,Delhi Daredevils,1,0
20668,2009/10,419114,15,Mumbai Indians,9,0
20669,2009/10,419114,16,Delhi Daredevils,0,1
20670,2009/10,419114,16,Mumbai Indians,13,0
20671,2009/10,419114,17,Mumbai Indians,11,1
20672,2009/10,419114,18,Mumbai Indians,8,1
20673,2009/10,419114,19,Mumbai Indians,12,2
20674,2009/10,419115,0,Rajasthan Royals,7,0
20675,2009/10,419115,0,Royal Challengers Bangalore,12,0
20676,2009/10,419115,1,Rajasthan Royals,7,0
20677,2009/10,419115,1,Royal Challengers Bangalore,20,0
20678,2009/10,419115,2,Rajasthan Royals,3,0
20679,2009/10,419115,2,Royal Challengers Bangalore,3,0
20680,2009/10,419115,3,Rajasthan Royals,3,0
20681,2009/10,419115,3,Royal Challengers Bangalore,9,0
20682,2009/10,419115,4,Rajasthan Royals,7,0
20683,2009/10,419115,4,Royal Challengers Bangalore,8,0
20684,2009/10,419115,5,Rajasthan Royals,4,1
20685,2009/10,419115,5,Royal Challengers Bangalore,7,0
20686,2009/10,419115,6,Rajasthan Royals,2,1
20687,2009/10,419115,6,Royal Challengers Bangalore,3,0
20688,2009/10,419115,7,Rajasthan Royals,6,1
20689,2009/10,419115,7,Royal Challengers Bangalore,5,0
20690,2009/10,419115,8,Rajasthan Royals,4,0
20691,2009/10,419115,8,Royal Challengers Bangalore,18,0
20692,2009/10,419115,9,Rajasthan Royals,2,0
20693,2009/10,419115,9,Royal Challengers Bangalore,5,0
20694,2009/10,419115,10,Rajasthan Royals,4,0
20695,2009/10,419115,10,Royal Challengers Bangalore,3,0
20696,2009/10,419115,11,Rajasthan Royals,13,0
20697,2009/10,419115,12,Rajasthan Royals,6,0
20698,2009/10,419115,13,Rajasthan Royals,7,0
20699,2009/10,419115,14,Rajasthan Royals,3,1
20700,2009/10,419115,15,Rajasthan Royals,2,0
20701,2009/10,419115,16,Rajasthan Royals,5,3
20702,2009/10,419115,17,Rajasthan Royals,3,0
20703,2009/10,419115,18,Rajasthan Royals,3,0
20704,2009/10,419115,19,Rajasthan Royals,1,3
20705,2009/10,419116,0,Chennai Super Kings,4,0
20706,2009/10,419116,0,Delhi Daredevils,9,0
20707,2009/10,419116,1,Chennai Super Kings,17,0
20708,2009/10,419116,1,Delhi Daredevils,10,0
20709,2009/10,419116,2,Chennai Super Kings,2,1
20710,2009/10,419116,2,Delhi Daredevils,9,0
20711,2009/10,419116,3,Chennai Super Kings,9,0
20712,2009/10,419116,3,Delhi Daredevils,8,1
20713,2009/10,419116,4,Chennai Super Kings,18,0
20714,2009/10,419116,4,Delhi Daredevils,14,0
20715,2009/10,419116,5,Chennai Super Kings,6,0
20716,2009/10,419116,5,Delhi Daredevils,2,0
20717,2009/10,419116,6,Chennai Super Kings,8,1
20718,2009/10,419116,6,Delhi Daredevils,15,0
20719,2009/10,419116,7,Chennai Super Kings,21,0
20720,2009/10,419116,7,Delhi Daredevils,12,0
20721,2009/10,419116,8,Chennai Super Kings,4,0
20722,2009/10,419116,8,Delhi Daredevils,5,0
20723,2009/10,419116,9,Chennai Super Kings,13,0
20724,2009/10,419116,9,Delhi Daredevils,5,0
20725,2009/10,419116,10,Chennai Super Kings,17,0
20726,2009/10,419116,10,Delhi Daredevils,12,0
20727,2009/10,419116,11,Chennai Super Kings,10,0
20728,2009/10,419116,11,Delhi Daredevils,4,2
20729,2009/10,419116,12,Chennai Super Kings,10,0
20730,2009/10,419116,12,Delhi Daredevils,10,1
20731,2009/10,419116,13,Chennai Super Kings,4,1
20732,2009/10,419116,13,Delhi Daredevils,12,0
20733,2009/10,419116,14,Chennai Super Kings,10,0
20734,2009/10,419116,14,Delhi Daredevils,12,0
20735,2009/10,419116,15,Chennai Super Kings,3,1
20736,2009/10,419116,15,Delhi Daredevils,5,0
20737,2009/10,419116,16,Chennai Super Kings,11,0
20738,2009/10,419116,16,Delhi Daredevils,6,1
20739,2009/10,419116,17,Chennai Super Kings,3,1
20740,2009/10,419116,17,Delhi Daredevils,9,0
20741,2009/10,419116,18,Chennai Super Kings,14,0
20742,2009/10,419116,18,Delhi Daredevils,14,0
20743,2009/10,419116,19,Chennai Super Kings,6,0
20744,2009/10,419116,19,Delhi Daredevils,12,1
20745,2009/10,419117,0,Deccan Chargers,4,0
20746,2009/10,419117,0,Kings XI Punjab,9,0
20747,2009/10,419117,1,Deccan Chargers,24,0
20748,2009/10,419117,1,Kings XI Punjab,1,0
20749,2009/10,419117,2,Deccan Chargers,15,1
20750,2009/10,419117,2,Kings XI Punjab,1,2
20751,2009/10,419117,3,Deccan Chargers,3,1
20752,2009/10,419117,3,Kings XI Punjab,7,0
20753,2009/10,419117,4,Deccan Chargers,7,0
20754,2009/10,419117,4,Kings XI Punjab,4,1
20755,2009/10,419117,5,Deccan Chargers,3,0
20756,2009/10,419117,5,Kings XI Punjab,5,0
20757,2009/10,419117,6,Deccan Chargers,9,0
20758,2009/10,419117,6,Kings XI Punjab,12,0
20759,2009/10,419117,7,Deccan Chargers,12,0
20760,2009/10,419117,7,Kings XI Punjab,9,1
20761,2009/10,419117,8,Deccan Chargers,7,0
20762,2009/10,419117,8,Kings XI Punjab,3,0
20763,2009/10,419117,9,Deccan Chargers,16,0
20764,2009/10,419117,9,Kings XI Punjab,6,0
20765,2009/10,419117,10,Deccan Chargers,3,2
20766,2009/10,419117,10,Kings XI Punjab,7,1
20767,2009/10,419117,11,Deccan Chargers,10,1
20768,2009/10,419117,11,Kings XI Punjab,4,1
20769,2009/10,419117,12,Deccan Chargers,2,0
20770,2009/10,419117,12,Kings XI Punjab,3,0
20771,2009/10,419117,13,Deccan Chargers,4,0
20772,2009/10,419117,13,Kings XI Punjab,13,0
20773,2009/10,419117,14,Deccan Chargers,6,0
20774,2009/10,419117,14,Kings XI Punjab,14,0
20775,2009/10,419117,15,Deccan Chargers,9,0
20776,2009/10,419117,15,Kings XI Punjab,6,0
20777,2009/10,419117,16,Deccan Chargers,10,1
20778,2009/10,419117,16,Kings XI Punjab,21,1
20779,2009/10,419117,17,Deccan Chargers,13,0
20780,2009/10,419117,17,Kings XI Punjab,13,0
20781,2009/10,419117,18,Deccan Chargers,5,1
20782,2009/10,419117,18,Kings XI Punjab,14,0
20783,2009/10,419117,19,Deccan Chargers,8,1
20784,2009/10,419117,19,Kings XI Punjab,12,1
20785,2009/10,419118,0,Kolkata Knight Riders,5,0
20786,2009/10,419118,0,Rajasthan Royals,6,1
20787,2009/10,419118,1,Kolkata Knight Riders,6,0
20788,2009/10,419118,1,Rajasthan Royals,8,0
20789,2009/10,419118,2,Kolkata Knight Riders,7,1
20790,2009/10,419118,2,Rajasthan Royals,13,0
20791,2009/10,419118,3,Kolkata Knight Riders,9,0
20792,2009/10,419118,3,Rajasthan Royals,9,0
20793,2009/10,419118,4,Kolkata Knight Riders,10,0
20794,2009/10,419118,4,Rajasthan Royals,6,1
20795,2009/10,419118,5,Kolkata Knight Riders,1,0
