Season,ID,overs,BattingTeam,total_run
2007/08,336020,8,Deccan Chargers,4
2007/08,336020,8,Delhi Daredevils,7
2007/08,336020,9,Deccan Chargers,6
2007/08,336020,9,Delhi Daredevils,10
2007/08,336020,10,Deccan Chargers,9
2007/08,336020,10,Delhi Daredevils,10
2007/08,336020,11,Deccan Chargers,19
2007/08,336020,11,Delhi Daredevils,13
2007/08,336020,12,Deccan Chargers,2
2007/08,336020,12,Delhi Daredevils,13
2007/08,336020,13,Deccan Chargers,6
2007/08,336020,13,Delhi Daredevils,18
2007/08,336020,14,Deccan Chargers,8
2007/08,336020,14,Delhi Daredevils,8
2007/08,336020,15,Deccan Chargers,9
2007/08,336020,15,Delhi Daredevils,8
2007/08,336020,16,Deccan Chargers,15
2007/08,336020,16,Delhi Daredevils,12
2007/08,336020,17,Deccan Chargers,18
2007/08,336020,17,Delhi Daredevils,13
2007/08,336020,18,Deccan Chargers,10
2007/08,336020,18,Delhi Daredevils,9
2007/08,336020,19,Deccan Chargers,2
2007/08,336020,19,Delhi Daredevils,14
2007/08,336021,0,Kolkata Knight Riders,5
2007/08,336021,0,Mumbai Indians,6
2007/08,336021,1,Kolkata Knight Riders,7
2007/08,336021,1,Mumbai Indians,15
2007/08,336021,2,Kolkata Knight Riders,4
2007/08,336021,2,Mumbai Indians,23
2007/08,336021,3,Kolkata Knight Riders,5
2007/08,336021,3,Mumbai Indians,4
2007/08,336021,4,Kolkata Knight Riders,1
2007/08,336021,4,Mumbai Indians,5
2007/08,336021,5,Kolkata Knight Riders,5
2007/08,336021,5,Mumbai Indians,15
2007/08,336021,6,Kolkata Knight Riders,2
2007/08,336021,7,Kolkata Knight Riders,0
2007/08,336021,8,Kolkata Knight Riders,6
2007/08,336021,9,Kolkata Knight Riders,9
2007/08,336021,10,Kolkata Knight Riders,2
2007/08,336021,11,Kolkata Knight Riders,7
2007/08,336021,12,Kolkata Knight Riders,3
2007/08,336021,13,Kolkata Knight Riders,9
2007/08,336021,14,Kolkata Knight Riders,2
2007/08,336021,15,Kolkata Knight Riders,0
2007/08,336022,0,Delhi Daredevils,10
2007/08,336022,0,Kings XI Punjab,3
2007/08,336022,1,Delhi Daredevils,4
2007/08,336022,1,Kings XI Punjab,12
2007/08,336022,2,Delhi Daredevils,10
2007/08,336022,2,Kings XI Punjab,15
2007/08,336022,3,Delhi Daredevils,9
2007/08,336022,3,Kings XI Punjab,4
2007/08,336022,4,Delhi Daredevils,13
2007/08,336022,4,Kings XI Punjab,22
2007/08,336022,5,Delhi Daredevils,22
2007/08,336022,5,Kings XI Punjab,17
2007/08,336022,6,Delhi Daredevils,7
2007/08,336022,6,Kings XI Punjab,12
2007/08,336022,7,Delhi Daredevils,13
2007/08,336022,7,Kings XI Punjab,9
2007/08,336022,8,Delhi Daredevils,16
2007/08,336022,9,Delhi Daredevils,11
2007/08,336022,10,Delhi Daredevils,3
2007/08,336023,0,Rajasthan Royals,10
2007/08,336023,0,Royal Challengers Bangalore,1
2007/08,336023,1,Rajasthan Royals,8
2007/08,336023,1,Royal Challengers Bangalore,3
2007/08,336023,2,Rajasthan Royals,12
2007/08,336023,2,Royal Challengers Bangalore,2
2007/08,336023,3,Rajasthan Royals,4
2007/08,336023,3,Royal Challengers Bangalore,9
2007/08,336023,4,Rajasthan Royals,9
2007/08,336023,4,Royal Challengers Bangalore,3
2007/08,336023,5,Rajasthan Royals,8
2007/08,336023,5,Royal Challengers Bangalore,5
2007/08,336023,6,Rajasthan Royals,12
2007/08,336023,6,Royal Challengers Bangalore,4
2007/08,336023,7,Rajasthan Royals,17
2007/08,336023,7,Royal Challengers Bangalore,4
2007/08,336023,8,Rajasthan Royals,6
2007/08,336023,8,Royal Challengers Bangalore,2
2007/08,336023,9,Rajasthan Royals,8
2007/08,336023,9,Royal Challengers Bangalore,5
2007/08,336023,10,Rajasthan Royals,6
2007/08,336023,10,Royal Challengers Bangalore,4
2007/08,336023,11,Rajasthan Royals,9
2007/08,336023,11,Royal Challengers Bangalore,8
2007/08,336023,12,Rajasthan Royals,5
2007/08,336023,12,Royal Challengers Bangalore,19
2007/08,336023,13,Rajasthan Royals,12
2007/08,336023,13,Royal Challengers Bangalore,4
2007/08,336023,14,Rajasthan Royals,17
2007/08,336023,14,Royal Challengers Bangalore,10
2007/08,336023,15,Rajasthan Royals,8
2007/08,336023,15,Royal Challengers Bangalore,6
2007/08,336023,16,Rajasthan Royals,16
2007/08,336023,16,Royal Challengers Bangalore,18
2007/08,336023,17,Rajasthan Royals,10
2007/08,336023,17,Royal Challengers Bangalore,7
2007/08,336023,18,Rajasthan Royals,9
2007/08,336023,18,Royal Challengers Bangalore,4
2007/08,336023,19,Rajasthan Royals,11
2007/08,336023,19,Royal Challengers Bangalore,14
2007/08,336024,0,Deccan Chargers,5
2007/08,336024,0,Mumbai Indians,11
2007/08,336024,1,Deccan Chargers,7
2007/08,336024,1,Mumbai Indians,19
2007/08,336024,2,Deccan Chargers,6
2007/08,336024,2,Mumbai Indians,9
2007/08,336024,3,Deccan Chargers,2
2007/08,336024,3,Mumbai Indians,5
2007/08,336024,4,Deccan Chargers,3
2007/08,336024,4,Mumbai Indians,4
2007/08,336024,5,Deccan Chargers,9
2007/08,336024,5,Mumbai Indians,9
2007/08,336024,6,Deccan Chargers,10
2007/08,336024,6,Mumbai Indians,7
2007/08,336024,7,Deccan Chargers,6
2007/08,336024,7,Mumbai Indians,7
2007/08,336024,8,Deccan Chargers,8
2007/08,336024,8,Mumbai Indians,3
2007/08,336024,9,Deccan Chargers,3
2007/08,336024,9,Mumbai Indians,4
2007/08,336024,10,Deccan Chargers,3
2007/08,336024,10,Mumbai Indians,5
2007/08,336024,11,Deccan Chargers,10
2007/08,336024,11,Mumbai Indians,8
2007/08,336024,12,Deccan Chargers,10
2007/08,336024,12,Mumbai Indians,6
2007/08,336024,13,Deccan Chargers,10
2007/08,336024,13,Mumbai Indians,7
2007/08,336024,14,Deccan Chargers,14
2007/08,336024,14,Mumbai Indians,10
2007/08,336024,15,Deccan Chargers,8
2007/08,336024,15,Mumbai Indians,14
2007/08,336024,16,Deccan Chargers,16
2007/08,336024,16,Mumbai Indians,14
2007/08,336024,17,Deccan Chargers,7
2007/08,336024,17,Mumbai Indians,14
2007/08,336024,18,Deccan Chargers,10
2007/08,336024,18,Mumbai Indians,15
2007/08,336024,19,Deccan Chargers,6
2007/08,336024,19,Mumbai Indians,7
2007/08,336025,0,Chennai Super Kings,5
2007/08,336025,0,Kolkata Knight Riders,5
2007/08,336025,1,Chennai Super Kings,13
2007/08,336025,1,Kolkata Knight Riders,5
2007/08,336025,2,Chennai Super Kings,9
2007/08,336025,2,Kolkata Knight Riders,6
2007/08,336025,3,Chennai Super Kings,3
2007/08,336025,3,Kolkata Knight Riders,3
2007/08,336025,4,Chennai Super Kings,6
2007/08,336025,4,Kolkata Knight Riders,9
2007/08,336025,5,Chennai Super Kings,7
2007/08,336025,5,Kolkata Knight Riders,7
2007/08,336025,6,Chennai Super Kings,4
2007/08,336025,6,Kolkata Knight Riders,5
2007/08,336025,7,Chennai Super Kings,8
2007/08,336025,7,Kolkata Knight Riders,6
2007/08,336025,8,Kolkata Knight Riders,10
2007/08,336025,9,Kolkata Knight Riders,5
2007/08,336025,10,Kolkata Knight Riders,8
2007/08,336025,11,Kolkata Knight Riders,16
2007/08,336025,12,Kolkata Knight Riders,4
2007/08,336025,13,Kolkata Knight Riders,3
2007/08,336025,14,Kolkata Knight Riders,9
2007/08,336025,15,Kolkata Knight Riders,13
2007/08,336025,16,Kolkata Knight Riders,4
2007/08,336025,17,Kolkata Knight Riders,12
2007/08,336025,18,Kolkata Knight Riders,8
2007/08,336025,19,Kolkata Knight Riders,11
2007/08,336026,0,Delhi Daredevils,10
2007/08,336026,0,Royal Challengers Bangalore,1
2007/08,336026,1,Delhi Daredevils,13
2007/08,336026,1,Royal Challengers Bangalore,19
2007/08,336026,2,Delhi Daredevils,8
2007/08,336026,2,Royal Challengers Bangalore,2
2007/08,336026,3,Delhi Daredevils,14
2007/08,336026,3,Royal Challengers Bangalore,7
2007/08,336026,4,Delhi Daredevils,15
2007/08,336026,4,Royal Challengers Bangalore,6
2007/08,336026,5,Delhi Daredevils,11
2007/08,336026,5,Royal Challengers Bangalore,6
2007/08,336026,6,Delhi Daredevils,19
2007/08,336026,6,Royal Challengers Bangalore,2
2007/08,336026,7,Delhi Daredevils,5
2007/08,336026,7,Royal Challengers Bangalore,18
2007/08,336026,8,Delhi Daredevils,5
2007/08,336026,8,Royal Challengers Bangalore,3
2007/08,336026,9,Delhi Daredevils,5
2007/08,336026,9,Royal Challengers Bangalore,6
2007/08,336026,10,Delhi Daredevils,7
2007/08,336026,10,Royal Challengers Bangalore,3
2007/08,336026,11,Delhi Daredevils,2
2007/08,336026,11,Royal Challengers Bangalore,6
2007/08,336026,12,Delhi Daredevils,4
2007/08,336026,12,Royal Challengers Bangalore,7
2007/08,336026,13,Delhi Daredevils,5
2007/08,336026,13,Royal Challengers Bangalore,11
2007/08,336026,14,Delhi Daredevils,4
2007/08,336026,14,Royal Challengers Bangalore,5
2007/08,336026,15,Delhi Daredevils,6
2007/08,336026,15,Royal Challengers Bangalore,3
2007/08,336026,16,Delhi Daredevils,9
2007/08,336026,16,Royal Challengers Bangalore,14
2007/08,336026,17,Delhi Daredevils,10
2007/08,336026,17,Royal Challengers Bangalore,5
2007/08,336026,18,Delhi Daredevils,6
2007/08,336026,18,Royal Challengers Bangalore,6
2007/08,336026,19,Royal Challengers Bangalore,24
2007/08,336027,0,Kolkata Knight Riders,7
2007/08,336027,0,Rajasthan Royals,6
2007/08,336027,1,Kolkata Knight Riders,0
2007/08,336027,1,Rajasthan Royals,10
2007/08,336027,2,Kolkata Knight Riders,5
2007/08,336027,2,Rajasthan Royals,3
2007/08,336027,3,Kolkata Knight Riders,2
2007/08,336027,3,Rajasthan Royals,7
2007/08,336027,4,Kolkata Knight Riders,10
2007/08,336027,4,Rajasthan Royals,16
2007/08,336027,5,Kolkata Knight Riders,8
2007/08,336027,5,Rajasthan Royals,0
2007/08,336027,6,Kolkata Knight Riders,8
2007/08,336027,6,Rajasthan Royals,4
2007/08,336027,7,Kolkata Knight Riders,6
2007/08,336027,7,Rajasthan Royals,4
2007/08,336027,8,Kolkata Knight Riders,2
2007/08,336027,8,Rajasthan Royals,12
2007/08,336027,9,Kolkata Knight Riders,11
2007/08,336027,9,Rajasthan Royals,7
2007/08,336027,10,Kolkata Knight Riders,10
2007/08,336027,10,Rajasthan Royals,11
2007/08,336027,11,Kolkata Knight Riders,3
2007/08,336027,11,Rajasthan Royals,17
2007/08,336027,12,Kolkata Knight Riders,10
2007/08,336027,12,Rajasthan Royals,8
2007/08,336027,13,Kolkata Knight Riders,11
2007/08,336027,13,Rajasthan Royals,8
2007/08,336027,14,Kolkata Knight Riders,9
2007/08,336027,14,Rajasthan Royals,15
2007/08,336027,15,Kolkata Knight Riders,4
2007/08,336027,15,Rajasthan Royals,6
2007/08,336027,16,Kolkata Knight Riders,10
2007/08,336027,16,Rajasthan Royals,16
2007/08,336027,17,Kolkata Knight Riders,7
2007/08,336027,18,Kolkata Knight Riders,13
2007/08,336027,19,Kolkata Knight Riders,11
2007/08,336028,0,Kings XI Punjab,3
2007/08,336028,0,Mumbai Indians,10
2007/08,336028,1,Kings XI Punjab,5
2007/08,336028,1,Mumbai Indians,24
2007/08,336028,2,Kings XI Punjab,1
2007/08,336028,2,Mumbai Indians,2
2007/08,336028,3,Kings XI Punjab,11
2007/08,336028,3,Mumbai Indians,4
2007/08,336028,4,Kings XI Punjab,10
2007/08,336028,4,Mumbai Indians,16
2007/08,336028,5,Kings XI Punjab,13
2007/08,336028,5,Mumbai Indians,12
2007/08,336028,6,Kings XI Punjab,10
2007/08,336028,6,Mumbai Indians,6
2007/08,336028,7,Kings XI Punjab,11
2007/08,336028,7,Mumbai Indians,7
2007/08,336028,8,Kings XI Punjab,10
2007/08,336028,8,Mumbai Indians,2
2007/08,336028,9,Kings XI Punjab,10
2007/08,336028,9,Mumbai Indians,7
2007/08,336028,10,Kings XI Punjab,9
2007/08,336028,10,Mumbai Indians,9
2007/08,336028,11,Kings XI Punjab,8
2007/08,336028,11,Mumbai Indians,9
2007/08,336028,12,Kings XI Punjab,13
2007/08,336028,12,Mumbai Indians,19
2007/08,336028,13,Kings XI Punjab,11
2007/08,336028,13,Mumbai Indians,7
2007/08,336028,14,Kings XI Punjab,9
2007/08,336028,14,Mumbai Indians,10
2007/08,336028,15,Kings XI Punjab,5
2007/08,336028,15,Mumbai Indians,12
2007/08,336028,16,Kings XI Punjab,9
2007/08,336028,16,Mumbai Indians,3
2007/08,336028,17,Kings XI Punjab,10
2007/08,336028,17,Mumbai Indians,4
2007/08,336028,18,Kings XI Punjab,13
2007/08,336028,18,Mumbai Indians,8
2007/08,336028,19,Kings XI Punjab,18
2007/08,336028,19,Mumbai Indians,17
2007/08,336029,0,Chennai Super Kings,5
2007/08,336029,0,Royal Challengers Bangalore,6
2007/08,336029,1,Chennai Super Kings,2
2007/08,336029,1,Royal Challengers Bangalore,1
2007/08,336029,2,Chennai Super Kings,20
2007/08,336029,2,Royal Challengers Bangalore,4
2007/08,336029,3,Chennai Super Kings,13
2007/08,336029,3,Royal Challengers Bangalore,5
2007/08,336029,4,Chennai Super Kings,2
2007/08,336029,4,Royal Challengers Bangalore,6
2007/08,336029,5,Chennai Super Kings,2
2007/08,336029,5,Royal Challengers Bangalore,1
2007/08,336029,6,Chennai Super Kings,9
2007/08,336029,6,Royal Challengers Bangalore,4
2007/08,336029,7,Chennai Super Kings,3
2007/08,336029,7,Royal Challengers Bangalore,6
2007/08,336029,8,Chennai Super Kings,4
2007/08,336029,8,Royal Challengers Bangalore,5
2007/08,336029,9,Chennai Super Kings,1
2007/08,336029,9,Royal Challengers Bangalore,3
2007/08,336029,10,Chennai Super Kings,4
2007/08,336029,10,Royal Challengers Bangalore,3
2007/08,336029,11,Chennai Super Kings,4
2007/08,336029,11,Royal Challengers Bangalore,8
2007/08,336029,12,Chennai Super Kings,15
2007/08,336029,12,Royal Challengers Bangalore,6
2007/08,336029,13,Chennai Super Kings,3
2007/08,336029,13,Royal Challengers Bangalore,7
2007/08,336029,14,Chennai Super Kings,5
2007/08,336029,14,Royal Challengers Bangalore,11
2007/08,336029,15,Chennai Super Kings,1
2007/08,336029,15,Royal Challengers Bangalore,11
2007/08,336029,16,Chennai Super Kings,5
2007/08,336029,16,Royal Challengers Bangalore,11
2007/08,336029,17,Chennai Super Kings,11
2007/08,336029,17,Royal Challengers Bangalore,11
2007/08,336029,18,Chennai Super Kings,2
2007/08,336029,18,Royal Challengers Bangalore,13
2007/08,336029,19,Chennai Super Kings,1
2007/08,336029,19,Royal Challengers Bangalore,4
2007/08,336031,0,Deccan Chargers,5
2007/08,336031,0,Kings XI Punjab,14
2007/08,336031,1,Deccan Chargers,8
2007/08,336031,1,Kings XI Punjab,9
2007/08,336031,2,Deccan Chargers,12
2007/08,336031,2,Kings XI Punjab,12
2007/08,336031,3,Deccan Chargers,10
2007/08,336031,3,Kings XI Punjab,15
2007/08,336031,4,Deccan Chargers,4
2007/08,336031,4,Kings XI Punjab,13
2007/08,336031,5,Deccan Chargers,3
2007/08,336031,5,Kings XI Punjab,11
2007/08,336031,6,Deccan Chargers,3
2007/08,336031,6,Kings XI Punjab,4
2007/08,336031,7,Deccan Chargers,12
2007/08,336031,7,Kings XI Punjab,8
2007/08,336031,8,Deccan Chargers,9
2007/08,336031,8,Kings XI Punjab,11
2007/08,336031,9,Deccan Chargers,4
2007/08,336031,9,Kings XI Punjab,4
2007/08,336031,10,Deccan Chargers,9
2007/08,336031,10,Kings XI Punjab,4
2007/08,336031,11,Deccan Chargers,9
2007/08,336031,11,Kings XI Punjab,10
2007/08,336031,12,Deccan Chargers,3
2007/08,336031,12,Kings XI Punjab,4
2007/08,336031,13,Deccan Chargers,18
2007/08,336031,13,Kings XI Punjab,4
2007/08,336031,14,Deccan Chargers,2
2007/08,336031,14,Kings XI Punjab,12
2007/08,336031,15,Deccan Chargers,11
2007/08,336031,15,Kings XI Punjab,4
2007/08,336031,16,Deccan Chargers,21
2007/08,336031,16,Kings XI Punjab,10
2007/08,336031,17,Deccan Chargers,12
2007/08,336031,17,Kings XI Punjab,6
2007/08,336031,18,Deccan Chargers,9
2007/08,336031,18,Kings XI Punjab,16
2007/08,336031,19,Deccan Chargers,11
2007/08,336031,19,Kings XI Punjab,7
2007/08,336032,0,Delhi Daredevils,19
2007/08,336032,0,Mumbai Indians,5
2007/08,336032,1,Delhi Daredevils,10
2007/08,336032,1,Mumbai Indians,11
2007/08,336032,2,Delhi Daredevils,6
2007/08,336032,2,Mumbai Indians,9
2007/08,336032,3,Delhi Daredevils,3
2007/08,336032,3,Mumbai Indians,15
2007/08,336032,4,Delhi Daredevils,12
2007/08,336032,4,Mumbai Indians,3
2007/08,336032,5,Delhi Daredevils,6
2007/08,336032,5,Mumbai Indians,17
2007/08,336032,6,Delhi Daredevils,11
2007/08,336032,6,Mumbai Indians,10
2007/08,336032,7,Delhi Daredevils,5
2007/08,336032,7,Mumbai Indians,3
2007/08,336032,8,Delhi Daredevils,7
2007/08,336032,8,Mumbai Indians,6
2007/08,336032,9,Delhi Daredevils,9
2007/08,336032,9,Mumbai Indians,2
2007/08,336032,10,Delhi Daredevils,2
2007/08,336032,10,Mumbai Indians,15
2007/08,336032,11,Delhi Daredevils,8
2007/08,336032,11,Mumbai Indians,11
2007/08,336032,12,Delhi Daredevils,13
2007/08,336032,12,Mumbai Indians,2
2007/08,336032,13,Delhi Daredevils,9
2007/08,336032,13,Mumbai Indians,5
2007/08,336032,14,Delhi Daredevils,10
2007/08,336032,14,Mumbai Indians,9
2007/08,336032,15,Delhi Daredevils,7
2007/08,336032,15,Mumbai Indians,5
2007/08,336032,16,Delhi Daredevils,15
2007/08,336032,16,Mumbai Indians,9
2007/08,336032,17,Delhi Daredevils,9
2007/08,336032,17,Mumbai Indians,8
2007/08,336032,18,Delhi Daredevils,8
2007/08,336032,18,Mumbai Indians,17
2007/08,336032,19,Delhi Daredevils,10
2007/08,336032,19,Mumbai Indians,14
2007/08,336033,0,Chennai Super Kings,6
2007/08,336033,0,Rajasthan Royals,12
2007/08,336033,1,Chennai Super Kings,9
2007/08,336033,1,Rajasthan Royals,3
2007/08,336033,2,Chennai Super Kings,19
2007/08,336033,2,Rajasthan Royals,10
2007/08,336033,3,Chennai Super Kings,6
2007/08,336033,3,Rajasthan Royals,14
2007/08,336033,4,Chennai Super Kings,15
2007/08,336033,4,Rajasthan Royals,13
2007/08,336033,5,Chennai Super Kings,10
2007/08,336033,5,Rajasthan Royals,15
2007/08,336033,6,Chennai Super Kings,7
2007/08,336033,6,Rajasthan Royals,10
2007/08,336033,7,Chennai Super Kings,9
2007/08,336033,7,Rajasthan Royals,13
2007/08,336033,8,Chennai Super Kings,3
2007/08,336033,8,Rajasthan Royals,5
2007/08,336033,9,Chennai Super Kings,15
2007/08,336033,9,Rajasthan Royals,12
2007/08,336033,10,Chennai Super Kings,13
2007/08,336033,10,Rajasthan Royals,20
2007/08,336033,11,Chennai Super Kings,17
2007/08,336033,11,Rajasthan Royals,10
2007/08,336033,12,Chennai Super Kings,12
2007/08,336033,12,Rajasthan Royals,3
2007/08,336033,13,Chennai Super Kings,3
2007/08,336033,13,Rajasthan Royals,10
2007/08,336033,14,Chennai Super Kings,13
2007/08,336033,14,Rajasthan Royals,17
2007/08,336033,15,Chennai Super Kings,8
2007/08,336033,15,Rajasthan Royals,7
2007/08,336033,16,Chennai Super Kings,12
2007/08,336033,16,Rajasthan Royals,12
2007/08,336033,17,Chennai Super Kings,8
2007/08,336033,17,Rajasthan Royals,12
2007/08,336033,18,Chennai Super Kings,12
2007/08,336033,18,Rajasthan Royals,5
2007/08,336033,19,Chennai Super Kings,4
2007/08,336033,19,Rajasthan Royals,8
2007/08,336034,0,Deccan Chargers,7
2007/08,336034,0,Royal Challengers Bangalore,2
2007/08,336034,1,Deccan Chargers,4
2007/08,336034,1,Royal Challengers Bangalore,11
2007/08,336034,2,Deccan Chargers,6
2007/08,336034,2,Royal Challengers Bangalore,9
2007/08,336034,3,Deccan Chargers,9
2007/08,336034,3,Royal Challengers Bangalore,10
2007/08,336034,4,Deccan Chargers,5
2007/08,336034,4,Royal Challengers Bangalore,7
2007/08,336034,5,Deccan Chargers,2
2007/08,336034,5,Royal Challengers Bangalore,7
2007/08,336034,6,Deccan Chargers,10
2007/08,336034,6,Royal Challengers Bangalore,5
2007/08,336034,7,Deccan Chargers,11
2007/08,336034,7,Royal Challengers Bangalore,6
2007/08,336034,8,Deccan Chargers,3
2007/08,336034,8,Royal Challengers Bangalore,14
2007/08,336034,9,Deccan Chargers,6
2007/08,336034,9,Royal Challengers Bangalore,9
2007/08,336034,10,Deccan Chargers,12
2007/08,336034,10,Royal Challengers Bangalore,5
2007/08,336034,11,Deccan Chargers,15
2007/08,336034,11,Royal Challengers Bangalore,8
2007/08,336034,12,Deccan Chargers,7
2007/08,336034,12,Royal Challengers Bangalore,10
2007/08,336034,13,Deccan Chargers,8
2007/08,336034,13,Royal Challengers Bangalore,7
2007/08,336034,14,Deccan Chargers,7
2007/08,336034,14,Royal Challengers Bangalore,4
2007/08,336034,15,Deccan Chargers,3
2007/08,336034,15,Royal Challengers Bangalore,8
2007/08,336034,16,Deccan Chargers,13
2007/08,336034,16,Royal Challengers Bangalore,4
2007/08,336034,17,Deccan Chargers,4
2007/08,336034,17,Royal Challengers Bangalore,4
2007/08,336034,18,Deccan Chargers,5
2007/08,336034,18,Royal Challengers Bangalore,13
2007/08,336034,19,Deccan Chargers,16
2007/08,336034,19,Royal Challengers Bangalore,13
2007/08,336035,0,Kings XI Punjab,5
2007/08,336035,0,Kolkata Knight Riders,10
2007/08,336035,1,Kings XI Punjab,16
2007/08,336035,1,Kolkata Knight Riders,5
2007/08,336035,2,Kings XI Punjab,3
2007/08,336035,2,Kolkata Knight Riders,9
2007/08,336035,3,Kings XI Punjab,3
2007/08,336035,3,Kolkata Knight Riders,10
2007/08,336035,4,Kings XI Punjab,10
2007/08,336035,4,Kolkata Knight Riders,11
2007/08,336035,5,Kings XI Punjab,10
2007/08,336035,5,Kolkata Knight Riders,6
2007/08,336035,6,Kings XI Punjab,11
2007/08,336035,6,Kolkata Knight Riders,3
2007/08,336035,7,Kings XI Punjab,3
2007/08,336035,7,Kolkata Knight Riders,5
2007/08,336035,8,Kings XI Punjab,10
2007/08,336035,8,Kolkata Knight Riders,7
2007/08,336035,9,Kings XI Punjab,11
2007/08,336035,9,Kolkata Knight Riders,8
2007/08,336035,10,Kings XI Punjab,13
2007/08,336035,10,Kolkata Knight Riders,4
2007/08,336035,11,Kings XI Punjab,9
2007/08,336035,11,Kolkata Knight Riders,7
2007/08,336035,12,Kings XI Punjab,4
2007/08,336035,12,Kolkata Knight Riders,2
2007/08,336035,13,Kings XI Punjab,13
2007/08,336035,13,Kolkata Knight Riders,9
2007/08,336035,14,Kings XI Punjab,12
2007/08,336035,14,Kolkata Knight Riders,8
2007/08,336035,15,Kings XI Punjab,7
2007/08,336035,15,Kolkata Knight Riders,14
2007/08,336035,16,Kings XI Punjab,7
2007/08,336035,16,Kolkata Knight Riders,18
2007/08,336035,17,Kings XI Punjab,16
2007/08,336035,17,Kolkata Knight Riders,16
2007/08,336035,18,Kings XI Punjab,7
2007/08,336035,18,Kolkata Knight Riders,8
2007/08,336035,19,Kings XI Punjab,4
2007/08,336035,19,Kolkata Knight Riders,15
2007/08,336036,0,Mumbai Indians,2
2007/08,336036,0,Rajasthan Royals,1
2007/08,336036,1,Mumbai Indians,4
2007/08,336036,1,Rajasthan Royals,8
2007/08,336036,2,Mumbai Indians,9
2007/08,336036,2,Rajasthan Royals,11
2007/08,336036,3,Mumbai Indians,1
